"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"78005e52-4754-4bcf-b8c9-75478ac9719d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κλεωναὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::361;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::368","PLACE","http://pleiades.stoa.org/places/570361","Kleonai|Kleonai/Cleonae, Ag. Vasileios/Kleonai","-0750/0300","37.81708","22.75372","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"32abac38-c645-4c65-a92e-2fcbcd5e7267","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::401;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::408","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"c516ee98-f19c-4050-8de4-5c0b29d8e358","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἄθως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::410;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::414","PLACE","http://pleiades.stoa.org/places/501366","Athos (mountain)|Athos Mons, Athos/Agion Oros","1700/2100","40.1583627","24.3273488","mountain","VERIFIED","ὄρος","","",""
"2e84afa5-7dbe-43e3-bb3b-d69fd9377ca2","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀκρόθωοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::421;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::429","PLACE","http://pleiades.stoa.org/places/501343","Akrothooi|Akrothoon/Akrothooi, 2 miles NE Mt. Athos","-0550/-0330","40.183833","24.34933","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"f2776832-35a0-402d-a00f-111b494240fc","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::462;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::469","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"6dc30273-482c-49a2-aca4-9cd8cf501a57","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Χαραδροῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::471;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::480","PLACE","","","","","","","NOT_IDENTIFIABLE","πόλις|ἑλληνίς","","",""
"5c7914a7-913c-4d8a-9786-c6f146ce4924","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::513;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::520","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"d383cd4b-0c4b-4d0d-8026-f9cea0b1413f","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ὀλόφυξος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::522;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::530","PLACE","http://pleiades.stoa.org/places/501535","Olophyxos|Olophyxos, Akte?","-0550/-0330","40.330422","24.190639","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"5a1bac11-9533-4a42-aafd-5bd3f335a72e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::563;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::570","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"e2a06486-03b4-4a6f-a093-d2cc0aac6edb","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἄκανθος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::572;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::579","PLACE","http://pleiades.stoa.org/places/501339","Akanthos|Akanthos, Ierissos","-0750/0640","40.39427","23.88504","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"f75e523c-f70d-4009-92a0-1dcee5cea18e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::612;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::619","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"f8756e4a-2a76-478e-8928-656b0211faac","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἄλαπτα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::621;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::627","PLACE","http://pleiades.stoa.org/places/507363","Alapta","","","","unlocated","VERIFIED","πόλις|ἑλληνίς","","",""
"0fa00c35-6b40-483c-97ed-1d9dd73eecd7","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::660;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::667","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"006e70e5-055c-471d-bff9-b0305ea43fa3","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀρέθουσα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::669;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::677","PLACE","http://pleiades.stoa.org/places/501357","Arethousa|Arethousa, Rentina","-0550/0300","40.656274","23.623352","settlement,fort","VERIFIED","πόλις|ἑλληνίς","","",""
"a8e08333-1709-468f-9cf3-6951977e76ff","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::710;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::717","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"eb819c63-5c6b-43d4-a58c-c1f360c5e801","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Βολβὴ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::719;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::724","PLACE","http://pleiades.stoa.org/places/491550","Bolbe L.","-0550/-0330","40.658958","23.5916807","lake","VERIFIED","λίμνη","","",""
"89cc768e-fd5d-486b-9f0c-04a0caeca334","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀπολλωνία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::732;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::741","PLACE","http://pleiades.stoa.org/places/491526","Apollonia|Apollonia, Néa Apollonía","-0550/0640","40.623703","23.469685","settlement,station","VERIFIED","πόλις|ἑλληνίς","","",""
"feca7622-f1f7-4666-b915-7bd1ff7d562a","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::774;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[100]::781","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"927006ff-17e7-47a3-97f0-c52e389b2375","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μακεδονίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::28","PLACE","http://pleiades.stoa.org/places/491656","Macedonia","-0550/0640","41.25","21.75","unknown","VERIFIED","","","",""
"efbf7879-ea56-4bda-a830-90f2898e1e2c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μακεδονίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::128","PLACE","http://pleiades.stoa.org/places/491656","Macedonia","-0550/0640","41.25","21.75","unknown","VERIFIED","","","",""
"30be5558-78dd-4a03-8c32-077fde39c5af","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Στρυμὼν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::129;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::136","PLACE","http://pleiades.stoa.org/places/501629","Strymon (river)","","40.785833","23.848889","river","VERIFIED","ποταμός","","",""
"c78328ca-bf78-43cc-906f-e5d8f6572994","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μακεδονίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::159;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::169","PLACE","http://pleiades.stoa.org/places/491656","Macedonia","-0550/0640","41.25","21.75","unknown","VERIFIED","","","",""
"167366f8-b678-4767-a7e2-7b393be3d9e2","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θρᾴκην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::174;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[101]::180","PLACE","http://pleiades.stoa.org/places/501638","Thracia","-0750/0640","40.288041","23.129408","unknown","VERIFIED","","","",""
"086f0bce-f408-4213-935e-447b74748d99","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θρᾴκη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::29","PLACE","http://pleiades.stoa.org/places/501638","Thracia","-0750/0640","40.288041","23.129408","unknown","VERIFIED","","","",""
"26e2be12-3482-458d-bd4a-90687eda7b1c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Στρυμόνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::43","PLACE","http://pleiades.stoa.org/places/501629","Strymon (river)","","40.785833","23.848889","river","VERIFIED","ποταμός","","",""
"e9c57ab9-14c0-4807-a9bc-d1385ee0baea","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἴστρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::58;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::64","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","ποταμός","","",""
"fdeebd71-e3f0-4093-8115-b19e88c245b2","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Εὐξείνῳ                                 Πόντῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::83;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::128","PLACE","http://pleiades.stoa.org/places/1224","Pontus Euxinus","-0750/2100","43.0786852","34.7425505","water-open","VERIFIED","","","",""
"5e1b1fc5-9c00-4bd9-b97d-a0d0c5bfdbec","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θρᾴκῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::141;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::146","PLACE","http://pleiades.stoa.org/places/501638","Thracia","-0750/0640","40.288041","23.129408","unknown","VERIFIED","","","",""
"4f153578-fe56-469b-a4d9-55db8a1a2e83","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίδες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::154;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::163","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"89d888fb-b7c1-437a-ba6d-d697fba840bd","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀμφίπολις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::170;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::179","PLACE","http://pleiades.stoa.org/places/501347","Amphipolis|Amphipolis, Amfipolis","-0550/2100","40.818876","23.840418","city-wall,settlement,fort","VERIFIED","πόλις|ἑλληνίς","","",""
"f17a06fb-71df-443f-ac8d-c9093e38805a","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Φάγρης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::181;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::187","PLACE","http://pleiades.stoa.org/places/501559","Phagres|Phagres, Orfani","-0750/-0030","40.772449","23.95895","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"c55c67b4-555d-4c1c-8822-3f0b8fd9565f","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Γαληψός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::189;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::196","PLACE","http://pleiades.stoa.org/places/501421","Galepsos|Galepsos, Kariani","-0550/0300","40.749931","23.984506","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"db33aa42-4f32-45f9-b510-2d8481d52bf4","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Οἰσύμη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::198;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::204","PLACE","http://pleiades.stoa.org/places/501533","Oisyme|Oisyme, Cape Vrasidas","-0750/0300","40.823715","24.322529","settlement","VERIFIED","πόλις|ἑλληνίς","","",""
"03336ac8-4e85-456f-aa8a-4ccd4145ac10","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θασίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::222;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::228","PLACE","http://pleiades.stoa.org/places/501635","Thasos (island)|Thasos|Thasos, Thasos|Thasos Ins., Thasos","-0750/0640","40.78201","24.717535","island,settlement","VERIFIED","group|ethnic|ἐμπόριον","","",""
"83db2828-971a-4871-985f-5a6c2d308fa0","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θάσος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::246;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[102]::251","PLACE","http://pleiades.stoa.org/places/501635","Thasos (island)|Thasos|Thasos, Thasos|Thasos Ins., Thasos","-0750/0640","40.78201","24.717535","island,settlement","VERIFIED","νῆσος|πόλις|λιμήν","","",""
"71bf2d50-4d27-48e5-ab95-80ae28417f66","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Νεάπολις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::44","PLACE","http://pleiades.stoa.org/places/501523","Neapolis|Neapolis, Kavála","-0750/0300","40.93504","24.415015","settlement,port","VERIFIED","","","",""
"28c976e3-bae1-49c7-b099-377c7d7c4c68","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Δάτον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::58;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::63","PLACE","http://pleiades.stoa.org/places/501394","Daton","-0550/-0030","40.75","23.75","unknown","VERIFIED","πόλις|ἑλληνίς","","",""
"70f72161-1343-4e9c-9f15-3295c0af713c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::70;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::77","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"5208b898-caaa-44cb-b789-9aa869ce818e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","ἣν ᾤκισε Καλλίστρατος                                 Ἀθηναῖος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::79;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::141","EVENT","","","","","","","","history","","",""
"72b696d5-8270-4849-b239-ef9e63d2e5e7","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Καλλίστρατος                                 Ἀθηναῖος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::88;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::141","PERSON","","","","","","","","","","",""
"ffc63459-cfa5-40fe-ab3a-2568756d1c04","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Νέστος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::155;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::161","PLACE","http://pleiades.stoa.org/places/481923","Nestos (river)","","41.5","23.5","river","VERIFIED","ποταμός","","",""
"3190c727-7e71-44fd-a4ee-139080e800fa","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἄβδηρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::163;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::169","PLACE","http://pleiades.stoa.org/places/501323","Abdera|Abdera, Avdira","-0750/0300","40.93119","24.97363","settlement","VERIFIED","πόλις","","",""
"99f0d434-3474-4511-8013-0b14289db6de","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κούδητος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::177;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::185","PLACE","http://pleiades.stoa.org/places/507420","Koudetos","","","","river","VERIFIED","ποταμός","","",""
"8e3dacb7-d077-42e5-9084-c682f79fccdb","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Δίκαια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::205;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::211","PLACE","http://pleiades.stoa.org/places/501399","Dikaia|Dikaia, 2 miles W Mese","-0750/-0330","40.99287","25.165653","settlement","VERIFIED","πόλις","","",""
"986c6e9f-a49d-495e-9a8b-95464350d6db","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μαρώνεια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::216;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[103]::224","PLACE","http://pleiades.stoa.org/places/501507","Maroneia|Maroneia, Agios Charalampos","-0750/0640","40.873751","25.511426","settlement","VERIFIED","πόλις","","",""
"82cd60b1-b8a0-4985-9dd7-ae12310bdd93","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σαμοθρᾴκη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::20","PLACE","http://pleiades.stoa.org/places/501597","Samothrace (island)|Megaloi Theoi, T.|Megaloi Theoi, T.|Megaloi Theoi, Paleapoli|Samothrace|Samothrace, Paleapoli, Kamariytissa|Samothrace Ins., Samothrake","-0750/0640","40.5009431","25.5302283","island,sanctuary,settlement,temple-2","VERIFIED","νῆσος|λιμήν","","",""
"1d28e219-68b9-4c32-9f1c-2b1c03037c88","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Δρῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::73;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::77","PLACE","http://pleiades.stoa.org/places/501406","Drys|Drys, 2.5 miles E Mesambria","-0550/0300","40.856489","25.675192","settlement","VERIFIED","ἐμπόριον","","",""
"24db6169-4585-4c43-bc32-de064207d738","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ζώνη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::79;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::83","PLACE","http://pleiades.stoa.org/places/501667","Zone|Zone, Makri","-0750/0640","40.8555","25.745773","settlement","VERIFIED","ἐμπόριον","","",""
"a49e8742-5791-4854-b8c9-f2f6398aaee1","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Δουρίσκος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::85;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::94","PLACE","http://pleiades.stoa.org/places/501402","Doriskos|Doriskos","-0750/0300","40.873623","26.164008","settlement","VERIFIED","ἐμπόριον","","",""
"1c0da989-d3bd-4faa-9de6-c8131b449ea6","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἕβρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::104;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::109","PLACE","http://pleiades.stoa.org/places/501432","Hebros (river)","-0330/0640","40.738634","26.029778","river","VERIFIED","ποταμός","","",""
"0bb782d3-17ad-4bb6-9249-258bdde999f0","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Αἶνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::162;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::167","PLACE","http://pleiades.stoa.org/places/501337","Ainos|Ainos, Enez","-0550/2100","40.7241","26.0806","settlement","VERIFIED","τεῖχος|πόλις|λιμήν","","",""
"ca95405a-72cb-493b-9b1e-fe62fa4745e1","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Αἰνίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::192;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::198","PLACE","http://pleiades.stoa.org/places/501337","Ainos|Ainos, Enez","-0550/2100","40.7241","26.0806","settlement","VERIFIED","τεῖχος","","",""
"b2aa5062-92a6-426c-8c03-0fbc16071d4f","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θρᾴκῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::205;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::210","PLACE","http://pleiades.stoa.org/places/501638","Thracia","-0750/0640","40.288041","23.129408","unknown","VERIFIED","","","",""
"789c5834-5907-46d2-b2f7-a9163e06998d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μέλας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::212;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::217","PLACE","http://pleiades.stoa.org/places/501513","Melas Kolpos","1700/2100","40.55","26.46","water-open","VERIFIED","κόλπος","","",""
"511c3c47-a67e-4f13-b43e-4f56c103ee48","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μέλας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::258;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::263","PLACE","http://pleiades.stoa.org/places/501514","Melas? (river)","","40.75","26.75","river","VERIFIED","ποταμός","","",""
"24dcfef5-ee5e-4b45-a11a-6657ae6d1e85","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Δερὶς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::273;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::278","PLACE","http://pleiades.stoa.org/places/501397","Deris|Deris, Kocaçesme?","-0550/-0330","40.657809","26.808976","settlement","VERIFIED","ἐμπόριον","","",""
"0013c8c8-6d3d-42be-8d52-06f386dc72be","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κῶβρυς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::289;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::295","PLACE","http://pleiades.stoa.org/places/501470","Kobrys|Kobrys, 1 mile S Kavak Suyu","-0550/-0330","40.589514","26.848989","settlement","VERIFIED","ἐμπόριον|καρδιανῶν","","",""
"32064e36-5c34-4b51-b081-ef3ab9309678","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Καρδιανῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::305;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::314","PLACE","http://pleiades.stoa.org/places/501458","Kardia/Lysimacheia|Lysimacheia|Lysimacheia, Lysimachia|Lysimacheia/Kardia, Baklaburnu","-0750/0300","38.546722","21.338432","settlement","VERIFIED","group|ethnic","","",""
"1eaa3437-758b-4884-8d12-94a79cf0fc07","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κύπασις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::324;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[104]::331","PLACE","http://pleiades.stoa.org/places/501488","Kypasis|Kypasis, 2 miles N R. Kavak","-0550/-0330","40.625134","26.841143","settlement","VERIFIED","ἐμπόριον|καρδιανῶν","","",""
"95133d4e-008d-45b3-bc3e-9c74449b3ef4","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μέλανα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[105]::30;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[105]::36","PLACE","http://pleiades.stoa.org/places/501513","Melas Kolpos","1700/2100","40.55","26.46","water-open","VERIFIED","κόλπος","","",""
"99d5bdd7-f93e-45c0-9d33-ed86a07bd5f9","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἴμβρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[105]::108;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[105]::114","PLACE","http://pleiades.stoa.org/places/501439","Imbros (island)|Imbros (settlement)|Imbros, Kaleköy|Imbros Ins., Gökçeada","-0750/2100","40.233058","25.903047","island,settlement-modern,settlement","VERIFIED","νῆσος|πόλις","","",""
